"URI","rdf-schema#label","alias","almaMater_label","almaMater","award_label","award","birthDate","birthPlace_label","birthPlace","birthYear","country_label","country","deathDate","deathPlace_label","deathPlace","deathYear","depictionDescription","field_label","field","imdbId","influenced_label","influenced","influencedBy_label","influencedBy","institution_label","institution","lccnId","nationality_label","nationality","viafId","description","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/Adrian_Pagan","Adrian Pagan","NULL","NULL","NULL","NULL","NULL","1947-01-12","{Queensland|Mungindi|Australia}","{http://dbpedia.org/resource/Queensland|http://dbpedia.org/resource/Mungindi|http://dbpedia.org/resource/Australia}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Econometrics","http://dbpedia.org/resource/Econometrics","NULL","NULL","NULL","NULL","NULL","University of Sydney","http://dbpedia.org/resource/University_of_Sydney","NULL","Australia","http://dbpedia.org/resource/Australia","NULL","NULL","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Agatha_Chapman","Agatha Chapman","NULL","NULL","NULL","NULL","NULL","1907-05-06","England","http://dbpedia.org/resource/England","1907","NULL","NULL","1963-10-17","Montreal","http://dbpedia.org/resource/Montreal","1963","NULL","Economics","http://dbpedia.org/resource/Economics","NULL","NULL","NULL","{Karl Marx|John Maynard Keynes|Richard Stone}","{http://dbpedia.org/resource/Karl_Marx|http://dbpedia.org/resource/John_Maynard_Keynes|http://dbpedia.org/resource/Richard_Stone}","NULL","NULL","NULL","NULL","NULL","NULL","economist","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Agneta_Stark","Agneta Stark","NULL","Stockholm University","http://dbpedia.org/resource/Stockholm_University","Karlstad University","http://dbpedia.org/resource/Karlstad_University","1946-02-09","NULL","NULL","1946","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Heterodox economics","http://dbpedia.org/resource/Heterodox_economics","NULL","NULL","NULL","NULL","NULL","Dalarna University College","http://dbpedia.org/resource/Dalarna_University_College","NULL","Sweden","http://dbpedia.org/resource/Sweden","NULL","Swedish feminist economist","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ahn_Seong-eun","Ahn Seong-eun","NULL","NULL","NULL","NULL","NULL","1959-03-21","{South Korea|Daegu}","{http://dbpedia.org/resource/South_Korea|http://dbpedia.org/resource/Daegu}","1959","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Game theory","http://dbpedia.org/resource/Game_theory","NULL","NULL","NULL","NULL","NULL","{Harvard University|Kyungil_University}","{http://dbpedia.org/resource/Harvard_University|http://dbpedia.org/resource/Kyungil_University}","NULL","South Korea","http://dbpedia.org/resource/South_Korea","NULL","South Korean economist","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Ajit_Singh_(economist)","Ajit Singh (economist)","NULL","{University of California Berkeley|Howard University|Panjab University Chandigarh}","{http://dbpedia.org/resource/University_of_California,_Berkeley|http://dbpedia.org/resource/Howard_University|http://dbpedia.org/resource/Panjab_University,_Chandigarh}","India International Friendship Society","http://dbpedia.org/resource/India_International_Friendship_Society","1940-09-11","{Lahore|British Raj}","{http://dbpedia.org/resource/Lahore|http://dbpedia.org/resource/British_Raj}","1940","NULL","NULL","2015-06-23","{United Kingdom|Cambridge}","{http://dbpedia.org/resource/United_Kingdom|http://dbpedia.org/resource/Cambridge}","2015","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","University of Cambridge","http://dbpedia.org/resource/University_of_Cambridge","NULL","NULL","NULL","NULL","Indian economist","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alan_M._Taylor","Alan M. Taylor","NULL","{King's College Cambridge|Harvard University}","{http://dbpedia.org/resource/King's_College,_Cambridge|http://dbpedia.org/resource/Harvard_University}","Guggenheim Fellowship","http://dbpedia.org/resource/Guggenheim_Fellowship","1964-11-15","{United Kingdom|Wakefield|West Riding of Yorkshire}","{http://dbpedia.org/resource/United_Kingdom|http://dbpedia.org/resource/Wakefield|http://dbpedia.org/resource/West_Riding_of_Yorkshire}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Alan Taylor at anNBER–Bank of Englandconference London September 15 2011","{Economic history|International economics|Financial economics|Monetary economics}","{http://dbpedia.org/resource/Economic_history|http://dbpedia.org/resource/International_economics|http://dbpedia.org/resource/Financial_economics|http://dbpedia.org/resource/Monetary_economics}","NULL","NULL","NULL","NULL","NULL","University of California Davis","http://dbpedia.org/resource/University_of_California,_Davis","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","Alan Taylor (historian)","http://dbpedia.org/resource/Alan_Taylor_(historian)"
"http://dbpedia.org/resource/Albert_Marcet","Albert Marcet","NULL","{Autonomous University of Barcelona|University of Minnesota}","{http://dbpedia.org/resource/Autonomous_University_of_Barcelona|http://dbpedia.org/resource/University_of_Minnesota}","NULL","NULL","NULL","Spain","http://dbpedia.org/resource/Spain","1960","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Monetary economics","http://dbpedia.org/resource/Monetary_economics","NULL","NULL","NULL","Thomas J. Sargent","http://dbpedia.org/resource/Thomas_J._Sargent","{Autonomous University of Barcelona|London School of Economics|University of Minnesota}","{http://dbpedia.org/resource/Autonomous_University_of_Barcelona|http://dbpedia.org/resource/London_School_of_Economics|http://dbpedia.org/resource/University_of_Minnesota}","NULL","NULL","NULL","NULL","Spanish economist","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albert_O._Hirschman","Albert O. Hirschman","NULL","University of Trieste","http://dbpedia.org/resource/University_of_Trieste","NULL","NULL","1915-04-07","{Berlin|German Empire}","{http://dbpedia.org/resource/Berlin|http://dbpedia.org/resource/German_Empire}","NULL","NULL","NULL","2012-12-10","{Ewing Township New Jersey|United States}","{http://dbpedia.org/resource/Ewing_Township,_New_Jersey|http://dbpedia.org/resource/United_States}","NULL","Hirschman (left) translates accused GermanAnton Dostlerin Italy 1945","Political economy","http://dbpedia.org/resource/Political_economy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Albert_Rees","Albert Rees","NULL","NULL","NULL","{American Academy of Arts and Sciences|Guggenheim Fellowship}","{http://dbpedia.org/resource/American_Academy_of_Arts_and_Sciences|http://dbpedia.org/resource/Guggenheim_Fellowship}","1921-08-21","New York City","http://dbpedia.org/resource/New_York_City","NULL","NULL","NULL","1992-09-05","University Medical Center of Princeton at Plainsboro","http://dbpedia.org/resource/University_Medical_Center_of_Princeton_at_Plainsboro","NULL","NULL","Labour economics","http://dbpedia.org/resource/Labour_economics","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","United States","http://dbpedia.org/resource/United_States","NULL","NULL","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alberto_Alesina","Alberto Alesina","NULL","{Bocconi University|Harvard University}","{http://dbpedia.org/resource/Bocconi_University|http://dbpedia.org/resource/Harvard_University}","NULL","NULL","1957-04-29","{Italy|Pavia|Broni}","{http://dbpedia.org/resource/Italy|http://dbpedia.org/resource/Pavia|http://dbpedia.org/resource/Broni}","1957","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Political economy","http://dbpedia.org/resource/Political_economy","NULL","NULL","NULL","NULL","NULL","Harvard University","http://dbpedia.org/resource/Harvard_University","NULL","Italy","http://dbpedia.org/resource/Italy","NULL","Economist","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Alberto_Forchielli","Alberto Forchielli","NULL","{University of Bologna|Harvard University}","{http://dbpedia.org/resource/University_of_Bologna|http://dbpedia.org/resource/Harvard_University}","NULL","NULL","1955-12-28","NULL","NULL","1955","NULL","NULL","NULL","NULL","NULL","NULL","Alberto Forchielli","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Italy","http://dbpedia.org/resource/Italy","NULL","NULL","{owl#Thing|person|economist|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q188094}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Economist|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q188094}","NULL","NULL","NULL","NULL"
